srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,Prediction
2858132,AN,8,700064,233,233,131,C,ADLD,751019,2017-11-06,2017-11-04,2018-02-10,4508,2018-02-13,13.24652993365181
2875296,AA,2,110018,233,233,228,A,ADLD,201304,2017-12-26,2016-01-09,2018-02-15,4150,2018-02-19,15.813605123590765
2860443,AA,1,400059,233,233,131,A,ADLD,400607,2017-10-17,2017-10-17,2018-02-10,4012,2018-02-14,18.003145153732753
2867249,AN,21,110015,233,233,131,B,ADLD,122107,2017-08-21,2017-04-13,2018-02-13,4580,2018-02-22,11.039359400826147
2926563,AN,7,500004,233,233,131,A,ADLD,500020,2017-07-25,2017-07-21,2018-02-28,4403,2018-03-03,12.278138722382858
2930792,AN,21,110015,233,233,131,A,ADLD,110046,2017-09-02,2017-08-27,2018-03-02,4580,2018-03-10,10.029372067049461
2894362,AF,4,600024,233,233,131,A,ADLD,600088,2016-05-11,2016-05-09,2018-02-21,4473,2018-02-23,10.669079581345393
2953718,AJ,2,110018,233,233,228,A,ADLD,201014,2017-05-11,2016-12-27,2018-03-08,4388,2018-03-09,14.905386177416714
3019625,AA,24,110092,233,233,131,C,ADLD,123021,2018-02-27,2017-11-15,2018-03-26,4150,2018-04-01,13.66226280943193
3032073,AN,21,110015,233,233,131,A,ADLD,201301,2016-06-16,2016-06-15,2018-03-28,4580,2018-03-31,11.33305511848889
3037470,AN,7,500004,233,233,131,A,ADLD,500011,2017-10-18,2017-10-14,2018-03-30,4403,2018-04-04,10.869965463255006
2986766,W,1,400059,233,233,131,A,ADLD,400069,2017-04-01,2017-03-20,2018-03-16,4016,2018-03-20,16.818834827838693
3039933,AJ,27,110034,233,233,131,A,ADLD,110096,2017-09-20,2017-06-10,2018-03-30,4388,2018-04-04,13.806907499674733
3039933,AJ,27,110034,233,233,131,A,ADLD,110096,2017-09-20,2017-08-10,2018-03-30,4388,2018-04-04,13.806907499674733
3068055,AJ,27,110034,233,233,131,A,ADLD,122007,2018-03-06,2017-11-03,2018-04-09,4388,2018-04-10,13.692831193452925
3047030,S,24,110092,233,233,228,A,ADLD,201304,2018-02-08,2017-03-30,2018-04-02,4150,2018-04-12,12.837250715518342
3052092,AN,21,110015,233,233,131,A,ADLD,110018,2018-03-28,2018-03-20,2018-04-03,4580,2018-04-11,8.149189142554825
2843915,C,2,110018,233,245,228,A,ADLD,110029,2018-01-22,2016-12-18,2018-02-06,4091,2018-02-15,15.743298417410445
2989408,AN,21,110015,308,233,131,A,ADLD,122002,2017-06-05,2017-06-03,2018-03-16,4580,2018-03-23,11.013049892164567
3054440,AN,7,500004,233,233,131,A,ADLD,500038,2017-10-25,2017-10-23,2018-04-04,4403,2018-04-20,10.233323020450637
2844465,AN,22,400104,233,233,131,B,ADLD,425001,2017-03-05,2017-02-20,2018-02-06,4581,2018-02-13,14.902435247904226
2941622,C,3,560011,233,233,228,B,ADLD,590001,2018-02-14,2018-02-01,2018-03-05,4469,2018-03-09,14.217236782990586
2972978,AN,22,400104,233,233,131,B,ADLD,361008,2017-08-25,2016-07-29,2018-03-12,4581,2018-03-14,15.496812808140701
2937549,AA,24,110092,233,233,228,A,ADLD,121001,2017-12-30,2017-08-02,2018-03-03,4150,2018-03-07,15.096763816572693
2957459,AN,26,560066,233,233,131,B,ADLD,581402,2017-08-14,2017-08-02,2018-03-08,5001,2018-03-16,13.512160858952903
3049944,AJ,27,110034,233,245,228,A,ADLD,110043,2017-09-09,2017-08-07,2018-04-03,4388,2018-04-15,12.24520816971976
2928392,AJ,23,400001,233,233,131,A,ADLD,400010,2017-05-17,2017-05-03,2018-03-01,4398,2018-03-07,12.76610059641032
2851960,C,6,160059,233,233,131,C,ADLD,143001,2017-10-21,2017-10-19,2018-02-08,4549,2018-02-12,12.236057805140335
3000257,AI,23,400001,233,233,131,B,ADLD,452002,2017-11-30,2017-11-30,2018-03-20,4398,2018-03-26,15.703470706350203
2894173,AN,11,641012,201,201,131,0,ADLD,670002,2018-02-02,2018-01-31,2018-02-21,4495,2018-03-13,16.38747005133589
3022082,Z,2,110018,233,233,131,A,ADLD,110085,2017-12-14,2017-12-14,2018-03-26,4405,2018-03-28,15.60806552111203
3052963,C,5,380009,233,245,131,A,ADLD,380013,2017-11-30,2017-11-28,2018-04-04,4546,2018-04-08,10.844833402446602
2866651,AN,21,110015,233,233,131,A,ADLD,201306,2018-02-02,2018-01-26,2018-02-13,4580,2018-02-21,11.281425142865665
2880980,AJ,2,110018,233,233,131,A,ADLD,110044,2018-01-15,2018-01-12,2018-02-17,4388,2018-02-22,16.093698264334705
3018382,AN,21,110015,308,233,131,A,ADLD,110086,2017-11-18,2017-09-11,2018-03-25,4580,2018-03-31,10.321334141632995
2944199,I,1,400059,233,233,131,A,ADLD,641001,2017-11-16,2017-11-16,2018-03-06,4011,2018-03-24,20.44688171296855
3045350,AN,7,500004,233,233,131,A,ADLD,500032,2016-06-23,2015-05-21,2018-04-02,4403,2018-04-06,10.009658158143113
3058013,AN,21,110015,233,233,131,B,ADLD,181121,2016-09-20,2016-09-16,2018-04-05,4580,2018-04-14,12.025299729207866
3011297,AI,23,400001,233,245,131,B,ADLD,390006,2017-10-16,2017-10-14,2018-03-23,4398,2018-03-27,15.160640605186286
3057071,C,3,560011,233,245,228,A,ADLD,560078,2017-07-17,2016-11-07,2018-04-05,4469,2018-04-09,10.737020139504313
2876024,AD,4,600024,233,233,131,B,ADLD,632602,2017-07-05,2017-06-30,2018-02-16,4488,2018-02-23,12.32881692082839
2866461,AN,21,110015,233,233,131,B,ADLD,147001,2017-03-14,2017-03-09,2018-02-13,4580,2018-02-19,11.338187418020201
2880281,AJ,11,641012,201,201,131,0,ADLD,679340,2017-05-05,2017-04-24,2018-02-17,4496,2018-02-22,15.182127341229611
2858850,AN,21,110015,233,233,131,B,ADLD,127021,2016-11-11,2016-11-07,2018-02-10,4580,2018-02-14,11.123062260366499
2994339,AN,22,400104,233,233,131,A,ADLD,411003,2017-05-15,2017-05-13,2018-03-18,4581,2018-03-26,12.500128859069555
2992448,AN,7,500004,233,233,131,B,ADLD,530017,2018-02-01,2017-06-07,2018-03-17,4403,2018-03-30,15.000689527170259
2984563,AN,22,400104,233,233,131,A,ADLD,421204,2017-03-19,2017-03-16,2018-03-15,4581,2018-03-22,12.677590462948038
2943340,G,1,400059,233,233,228,B,ADLD,125005,2018-01-11,2016-02-24,2018-03-05,4011,2018-03-07,16.051292883060743
2895937,AJ,3,560011,233,233,228,C,ADLD,574101,2018-01-31,2017-11-07,2018-02-22,4460,2018-02-24,12.5529691492239
3044959,AN,7,500004,233,233,131,D,ADLD,509125,2017-06-14,2017-06-12,2018-04-01,4403,2018-04-10,13.068594033777718
3052062,AI,3,560011,308,233,131,A,ADLD,560083,2018-03-31,2018-03-31,2018-04-03,4460,2018-04-12,10.556374663479096
2862097,AJ,5,380009,233,245,131,A,ADLD,380051,2017-02-14,2017-02-13,2018-02-12,4422,2018-02-21,12.500540666056775
3076947,AN,26,560066,233,233,228,A,ADLD,600091,2018-03-04,2018-02-20,2018-04-12,5001,2018-04-14,9.595688739190958
2897282,AJ,4,600024,233,233,228,A,ADLD,600113,2017-10-13,2017-08-30,2018-02-22,4482,2018-02-23,10.939128880922171
3038516,C,6,160059,233,233,131,B,ADLD,134203,2017-05-04,2017-05-04,2018-03-30,4549,2018-04-04,11.133376829157788
2842992,AJ,2,110018,233,233,131,A,ADLD,201308,2017-03-04,2017-03-04,2018-02-06,4388,2018-02-14,15.379248123031614
2907463,AJ,2,110018,233,233,131,A,ADLD,122001,2017-05-29,2017-05-23,2018-02-26,4388,2018-03-03,16.296044331324797
2820292,AA,2,110018,233,233,228,A,ADLD,201304,2017-06-07,2017-05-15,2018-01-30,4150,2018-02-03,15.767187663782831
2834028,AM,6,160059,233,233,131,C,ADLD,136135,2017-07-19,2016-10-09,2018-02-03,4435,2018-02-06,13.422679973455764
2834028,AN,6,160059,233,233,131,C,ADLD,136135,2017-07-19,2017-07-14,2018-02-03,4435,2018-02-06,13.422679973455764
2873907,AN,22,400104,233,233,131,A,ADLD,411008,2017-04-24,2017-04-22,2018-02-15,4581,2018-02-17,12.129048227068122
2855526,AN,22,400104,233,233,131,A,ADLD,411041,2016-05-22,2016-05-21,2018-02-09,4581,2018-02-18,12.129048227068122
2906338,AN,21,110015,233,233,131,B,ADLD,281001,2017-11-09,2017-09-20,2018-02-25,4580,2018-02-27,13.309691842185334
2908052,AN,21,110015,233,233,228,A,ADLD,302019,2018-01-24,2017-03-22,2018-02-26,4580,2018-03-01,11.451571203896558
2939371,AN,21,110015,201,233,131,D,ADLD,125053,2017-09-18,2017-09-13,2018-03-05,4580,2018-03-09,14.514002232791984
2946716,AJ,12,302006,233,233,228,A,ADLD,302018,2017-12-06,2017-05-31,2018-03-06,4407,2018-03-07,12.660992118785519
2948650,S,24,110092,233,233,131,0,ADLD,0,2017-08-23,2017-01-04,2018-03-07,4150,2018-03-10,15.877459829523506
2948650,AN,24,110092,233,233,131,0,ADLD,0,2017-08-23,2017-08-19,2018-03-07,4150,2018-03-10,15.235769642173471
2959949,AN,7,500004,233,233,131,D,ADLD,535270,2018-01-07,2018-01-04,2018-03-09,4403,2018-03-13,15.863833103469059
2981186,AJ,6,160059,233,233,228,B,ADLD,140103,2017-09-18,2017-01-04,2018-03-14,4437,2018-03-25,13.320630187375738
2980376,C,1,400059,233,233,131,B,ADLD,452010,2017-11-25,2017-11-25,2018-03-14,4545,2018-03-17,16.505002610541535
3000691,AN,8,700064,233,233,131,A,ADLD,700089,2017-08-29,2017-08-28,2018-03-20,4508,2018-03-24,11.04133184031862
3017538,AN,26,560066,308,233,131,A,ADLD,560048,2017-06-12,2017-06-10,2018-03-25,5001,2018-03-28,11.28630226240551
3044052,AA,24,110092,233,233,228,A,ADLD,110041,2018-03-06,2017-03-19,2018-04-01,4150,2018-04-03,12.933213961388995
3042722,AN,8,700064,233,233,228,A,ADLD,700089,2018-02-02,2017-11-11,2018-03-31,4508,2018-04-08,10.17407514894678
3059597,AN,21,110015,308,233,131,A,ADLD,110086,2017-06-26,2017-06-24,2018-04-06,4580,2018-04-09,7.439301894332308
3035695,AM,1,400059,233,233,131,A,ADLD,411039,2017-07-07,2017-07-07,2018-03-29,4018,2018-04-05,14.69008999954527
3091001,AJ,27,110034,233,233,131,A,ADLD,110035,2017-07-03,2017-06-26,2018-04-17,4388,2018-04-19,12.342042607365764
3064303,AN,26,560066,233,245,131,A,ADLD,560018,2017-04-20,2017-04-19,2018-04-07,5001,2018-04-12,8.707775437448582
2838889,C,7,500004,233,233,131,B,ADLD,515001,2017-11-25,2017-11-20,2018-02-04,4477,2018-02-14,14.363390798511238
2921129,AJ,2,110018,233,233,131,A,ADLD,121005,2017-05-29,2017-05-02,2018-02-27,4388,2018-03-06,19.889136982180236
2969805,AM,2,110018,233,233,131,A,ADLD,121005,2018-02-06,2018-02-06,2018-03-11,4092,2018-03-17,21.16590032492525
2960986,AN,21,110015,233,233,131,A,ADLD,121005,2017-08-19,2017-08-10,2018-03-09,4580,2018-03-12,10.227860596579381
2960986,AN,21,110015,233,233,131,A,ADLD,121005,2017-08-19,2017-08-09,2018-03-09,4580,2018-03-12,10.227860596579381
2854115,G,8,700064,233,233,131,A,ADLD,700067,2017-12-11,2017-12-11,2018-02-09,4505,2018-02-12,12.798383619332835
2927752,AJ,7,500004,233,233,228,A,ADLD,500082,2017-06-09,2017-05-04,2018-03-01,4474,2018-03-08,11.910092617881416
2970385,AN,22,400104,233,233,228,A,ADLD,421301,2018-01-14,2017-07-17,2018-03-11,4581,2018-03-14,11.835058398689458
2966942,K,1,400059,233,233,131,C,ADLD,143001,2017-06-08,2017-06-05,2018-03-10,4008,2018-03-13,20.28265244028606
2853549,C,6,160059,233,233,131,C,ADLD,141001,2017-05-02,2017-04-19,2018-02-08,4549,2018-02-15,12.053377256975661
3003205,C,10,226010,233,233,228,B,ADLD,208020,2017-04-30,2016-10-02,2018-03-21,4547,2018-03-26,16.799763177972572
2863151,AN,21,110015,233,233,131,A,ADLD,122001,2017-07-07,2017-06-30,2018-02-12,4580,2018-02-14,10.46589737777478
2927492,AJ,1,400059,233,233,131,C,ADLD,421605,2017-07-29,2017-07-22,2018-03-01,4398,2018-03-05,16.173647965817587
3068997,C,5,380009,233,233,131,B,ADLD,395010,2016-04-29,2016-04-22,2018-04-09,4546,2018-04-11,13.045990166858342
2835440,AN,22,400104,233,233,131,A,ADLD,400081,2017-10-18,2017-09-30,2018-02-03,4581,2018-02-12,12.431179711435467
2879534,C,2,110018,233,233,131,A,ADLD,110002,2018-01-20,2017-11-20,2018-02-17,4550,2018-02-21,11.661260816705042
2876554,AN,7,500004,233,233,131,B,ADLD,530045,2017-11-18,2017-09-29,2018-02-16,4403,2018-02-21,14.253720633196032
2904364,Y,17,800001,233,233,131,C,ADLD,841214,2018-01-29,2017-12-08,2018-02-24,4538,2018-02-27,14.555007927481393
2994057,AJ,2,110018,233,233,131,A,ADLD,201011,2017-05-02,2017-05-02,2018-03-18,4388,2018-03-20,15.54555946959171
2981244,AJ,8,700064,233,233,228,A,ADLD,700001,2018-02-16,2018-02-16,2018-03-14,4499,2018-03-21,12.71426660905215
2970815,S,24,110092,233,233,131,A,ADLD,110092,2018-02-21,2017-10-24,2018-03-12,4150,2018-03-14,15.674048900063914
3004006,AJ,23,400001,233,233,131,A,ADLD,400607,2017-09-11,2017-01-07,2018-03-21,4398,2018-03-26,12.905712424485431
2930967,D,1,400059,233,233,131,B,ADLD,561203,2017-03-27,2017-03-27,2018-03-02,4401,2018-03-05,17.405746554643713
3001468,D,1,400059,233,233,131,A,ADLD,711104,2017-10-30,2017-10-24,2018-03-20,4390,2018-03-24,17.499432251525413
3054022,AJ,25,560037,233,233,131,A,ADLD,600028,2017-08-18,2017-08-18,2018-04-04,4460,2018-04-09,8.990687748883689
3046863,AN,21,110015,233,233,131,A,ADLD,110019,2017-06-05,2017-05-23,2018-04-02,4580,2018-04-13,7.70991575211966
3085258,AJ,27,110034,233,233,131,A,ADLD,201301,2018-02-24,2017-05-21,2018-04-14,4388,2018-04-18,12.842261530382412
3062874,AJ,25,560037,233,245,131,0,ADLD,0,2017-04-24,2016-10-08,2018-04-07,4460,2018-04-11,10.545762809836914
2939171,S,24,110092,233,233,131,B,ADLD,148001,2017-05-19,2017-05-14,2018-03-04,4150,2018-03-12,14.554170760493221
2938090,C,2,110018,308,233,228,A,ADLD,122002,2017-11-07,2017-11-03,2018-03-03,4550,2018-03-06,11.981406333193771
3011506,AI,7,500004,233,233,131,A,ADLD,500065,2017-12-14,2017-12-14,2018-03-23,4474,2018-04-05,10.979635628570213
3073811,AN,21,110015,233,233,131,A,ADLD,110017,2017-10-02,2017-10-01,2018-04-11,4580,2018-04-12,7.951333370982063
2876867,AN,8,700064,233,233,131,A,ADLD,700082,2017-04-18,2017-04-17,2018-02-16,4508,2018-02-20,10.626627358890214
2931651,AN,22,400104,233,233,131,A,ADLD,380051,2017-03-16,2017-03-15,2018-03-03,4581,2018-03-08,13.103637790902422
2906449,C,10,226010,233,233,131,B,ADLD,221010,2016-12-31,2016-12-25,2018-02-25,4547,2018-03-02,17.401281124948905
3063505,AN,21,110015,233,245,131,A,ADLD,110001,2017-07-10,2017-07-08,2018-04-07,4580,2018-04-10,7.775511206966003
3034848,AI,27,110034,233,233,131,B,ADLD,132103,2017-11-13,2017-11-11,2018-03-29,4388,2018-04-08,15.604516520201699
2827286,AN,3,560011,233,233,131,A,ADLD,560037,2017-08-18,2017-08-18,2018-02-01,4467,2018-02-01,11.892337689669144
3009836,AN,7,500004,233,233,131,A,ADLD,500035,2017-06-29,2017-06-14,2018-03-23,4403,2018-03-29,12.278138722382858
3011585,AN,8,700064,233,233,131,C,ADLD,786171,2017-04-12,2017-04-08,2018-03-23,4508,2018-03-27,15.637423347573616
2892055,AN,21,110015,233,233,131,C,ADLD,306401,2017-04-20,2017-04-11,2018-02-21,4580,2018-03-03,14.334996787846809
2993568,AN,21,110015,233,233,131,A,ADLD,121004,2017-06-22,2017-06-21,2018-03-18,4580,2018-03-21,10.227860596579381
3038938,AJ,6,160059,233,233,131,B,ADLD,160103,2017-07-13,2017-07-11,2018-03-30,4437,2018-04-04,11.013648450552758
2833931,C,2,110018,233,233,131,A,ADLD,201014,2017-11-29,2017-11-19,2018-02-03,4094,2018-02-06,16.72562495153978
2842506,AN,22,400104,233,233,131,B,ADLD,396191,2017-09-23,2017-09-01,2018-02-05,4581,2018-02-09,14.375058984368664
2827558,AN,4,600024,233,233,131,A,ADLD,600099,2017-08-22,2017-08-21,2018-02-01,4490,2018-02-20,10.850223378410336
2866136,AN,22,400104,233,233,131,A,ADLD,400002,2017-04-17,2017-04-13,2018-02-13,4581,2018-02-24,12.22030968094661
2884872,AE,1,400059,233,233,131,A,ADLD,400081,2017-04-16,2017-04-16,2018-02-19,4015,2018-02-23,15.817750703424641
2899712,AN,22,400104,233,233,131,A,ADLD,411001,2017-06-30,2017-06-29,2018-02-23,4581,2018-02-26,12.446750195893461
2930379,C,9,411016,233,233,131,A,ADLD,412105,2017-11-17,2017-11-17,2018-03-02,4548,2018-03-05,12.051207025280265
2949731,AI,8,700064,233,233,131,B,ADLD,734005,2018-01-09,2018-01-09,2018-03-07,4499,2018-03-09,16.579049117718384
2953268,C,2,110018,233,233,131,A,ADLD,110025,2016-04-09,2016-04-09,2018-03-07,4094,2018-03-12,17.016209986031573
2943665,AJ,2,110018,233,233,228,A,ADLD,201010,2018-01-29,2018-04-20,2018-03-06,4148,2018-03-08,16.05457230230823
2912458,AN,8,700064,233,0,131,A,ADLD,700039,2017-06-19,2017-06-17,2018-02-27,4508,2018-03-09,11.01629590534629
2982809,AN,22,400104,233,233,131,A,ADLD,412114,2016-05-27,2016-05-20,2018-03-15,4581,2018-03-19,12.500128859069555
2860101,AF,1,400059,233,233,131,A,ADLD,400072,2017-02-24,2017-02-22,2018-02-10,4581,2018-03-19,13.869177896437412
3005038,C,2,110018,233,233,228,A,ADLD,201306,2017-08-14,2016-11-14,2018-03-21,4091,2018-03-24,16.153549990932568
2978586,J,2,110018,233,233,131,A,ADLD,500056,2017-10-25,2017-10-14,2018-03-14,5138,2018-03-19,13.824027671747015
3021630,C,9,411016,233,233,131,A,ADLD,411037,2017-12-20,2017-12-20,2018-03-26,4548,2018-03-28,12.051207025280265
3042067,AJ,27,110034,233,233,228,A,ADLD,110018,2017-07-01,2016-03-23,2018-03-31,4388,2018-04-02,13.763718602018766
3048317,C,2,110018,233,233,131,A,ADLD,110034,2018-01-24,2018-01-24,2018-04-02,4550,2018-04-05,10.808755665239845
3069146,C,1,400059,233,233,131,A,ADLD,400058,2017-11-12,2017-11-12,2018-04-09,4545,2018-04-11,12.551534393622704
2909502,AJ,6,160059,233,233,131,C,ADLD,141013,2017-08-21,2017-08-21,2018-02-26,4437,2018-03-04,13.95079424320883
3049110,AN,21,110015,201,233,131,C,ADLD,122050,2017-11-23,2017-09-23,2018-04-03,4388,2018-04-08,15.32215913681086
2918997,C,8,700064,233,233,131,B,ADLD,713212,2017-12-14,2017-10-28,2018-02-27,4500,2018-03-03,15.487251864768865
2825559,AN,2,110018,233,233,131,B,ADLD,248002,2018-01-09,2017-12-24,2018-01-31,4147,2018-02-06,15.865940009766618
2960253,AJ,8,700064,233,233,131,A,ADLD,700064,2017-05-12,2017-05-12,2018-03-09,4499,2018-03-13,12.463526925555492
3006048,C,2,110018,233,233,228,A,ADLD,121001,2017-10-14,2016-12-26,2018-03-22,4550,2018-03-25,15.163646877217703
3052201,AN,8,700064,233,233,131,A,ADLD,700006,2017-06-01,2016-09-27,2018-04-03,4508,2018-04-07,9.957317700058901
2877237,C,10,226010,233,233,228,A,ADLD,226001,2017-07-17,2016-12-27,2018-02-16,4547,2018-03-10,12.241454252778102
3038907,C,2,110018,233,233,131,B,ADLD,132103,2017-11-25,2017-11-21,2018-03-30,4094,2018-04-03,16.038607011871584
2853562,AJ,3,560011,233,233,228,A,ADLD,560037,2017-06-01,2017-05-12,2018-02-08,4460,2018-02-14,10.696715570485548
2856305,AF,9,411016,233,233,131,A,ADLD,411060,2017-02-20,2017-02-17,2018-02-09,4581,2018-02-12,11.549718433079093
2854634,C,5,380009,233,233,228,B,ADLD,384002,2017-08-10,2017-08-06,2018-02-09,4546,2018-02-14,13.836400411944048
2911746,AN,21,110015,233,233,131,C,ADLD,141001,2017-03-01,2017-02-23,2018-02-26,4580,2018-02-28,11.373593803342818
2943697,AN,21,110015,233,233,131,A,ADLD,110091,2017-08-16,2017-08-14,2018-03-06,4580,2018-03-09,9.917622654048698
2960302,AN,21,110015,233,245,131,A,ADLD,110030,2017-08-01,2017-07-29,2018-03-09,4580,2018-04-01,8.014158724645055
2867337,AN,7,500004,233,233,131,A,ADLD,500072,2017-07-23,2017-07-20,2018-02-13,4403,2018-02-18,12.18113620977979
2959756,AN,21,110015,233,233,228,A,ADLD,110095,2017-11-01,2017-09-06,2018-03-09,4580,2018-03-15,9.929382498020892
2953803,C,2,110018,233,0,131,B,ADLD,125004,2018-02-16,2017-02-25,2018-03-08,4550,2018-03-17,18.26983017723253
2884052,AJ,12,302006,233,233,228,B,ADLD,334001,2017-08-01,2017-07-25,2018-02-18,4407,2018-02-20,14.257153549632102
2838580,C,17,800001,233,233,131,C,ADLD,834001,2017-11-04,2017-11-04,2018-02-04,4409,2018-02-27,16.42328364203937
2930404,AJ,3,560011,233,233,228,A,ADLD,560024,2017-08-26,2017-05-25,2018-03-02,4460,2018-03-10,10.651073472072776
2906115,AA,2,110018,308,233,228,A,ADLD,122003,2017-07-08,2017-03-25,2018-02-25,4150,2018-03-07,17.144421217148956
2872277,AN,21,110015,233,233,131,A,ADLD,201013,2017-06-25,2017-06-19,2018-02-15,4580,2018-03-13,11.376678967915863
2981968,C,2,110018,233,233,131,A,ADLD,201306,2017-03-21,2017-03-07,2018-03-15,4091,2018-03-19,16.9181416076128
2956561,AM,1,400059,233,233,131,B,ADLD,452010,2017-10-21,2017-10-19,2018-03-08,4018,2018-03-16,19.38670736554391
3009808,AN,7,500004,233,233,131,A,ADLD,500032,2017-05-23,2017-05-05,2018-03-23,4403,2018-04-02,10.646300600947482
3032328,C,2,110018,233,233,131,A,ADLD,201304,2018-02-24,2018-02-20,2018-03-28,4550,2018-03-31,12.998671605521087
2983866,AB,1,400059,233,233,228,A,ADLD,121003,2018-02-24,2017-10-24,2018-03-15,4390,2018-03-19,16.949695988227
3040932,AN,22,400104,233,233,131,C,ADLD,473551,2017-07-22,2017-07-20,2018-03-31,4581,2018-04-12,13.507090534362604
3069064,C,4,600024,233,233,131,A,ADLD,600028,2017-04-28,2017-04-26,2018-04-09,4483,2018-04-18,9.472628981033878
2867979,AN,22,400104,233,245,131,B,ADLD,362001,2017-05-08,2018-03-09,2018-02-14,4581,2018-03-01,15.4777893002202
3046893,AJ,25,560037,308,245,131,A,ADLD,560086,2017-04-29,2017-04-29,2018-04-02,4460,2018-04-06,8.47567460540521
3030888,AJ,27,110034,233,245,131,A,ADLD,110009,2016-08-22,2016-08-19,2018-03-28,4388,2018-04-03,13.628364380138155
2824824,AN,21,110015,233,233,131,C,ADLD,141013,2017-08-21,2017-08-19,2018-01-31,4673,2018-02-07,11.185687067472685
3049429,AM,1,400059,233,233,131,A,ADLD,421001,2017-10-21,2017-10-19,2018-04-03,4018,2018-04-07,13.86813052938029
2923143,AN,17,800001,233,233,131,C,ADLD,834009,2017-05-15,2017-05-13,2018-02-28,4410,2018-03-06,16.930604540175644
2945631,C,8,700064,233,233,131,A,ADLD,700029,2018-01-23,2018-01-20,2018-03-06,4508,2018-03-08,11.300546935280737
2930884,J,2,110018,201,233,131,0,ADLD,333515,2018-02-13,2018-01-30,2018-03-02,4154,2018-03-11,19.282656591713092
3055922,AN,21,110015,233,233,131,A,ADLD,110075,2018-01-28,2018-01-04,2018-04-05,4580,2018-04-07,8.724871091140027
2938857,AM,3,560011,233,233,131,B,ADLD,530018,2018-02-21,2018-02-21,2018-03-04,4462,2018-04-01,14.788613264916629
2846774,C,4,600024,233,233,131,A,ADLD,600042,2017-10-06,2017-10-06,2018-02-06,4483,2018-02-15,11.118327108002545
2885141,AN,21,110015,233,233,131,B,ADLD,132103,2016-04-07,2016-04-04,2018-02-19,4580,2018-02-20,11.039359400826147
2925063,AN,22,400104,233,233,131,C,ADLD,474011,2017-03-15,2017-03-03,2018-02-28,4581,2018-03-06,16.21885819920318
3013006,C,1,400059,308,233,131,A,ADLD,421301,2016-04-04,2016-09-12,2018-03-24,4545,2018-03-31,14.368534494873705
2856090,AN,22,400104,233,233,131,A,ADLD,411040,2017-11-14,2017-09-28,2018-02-09,4581,2018-02-20,12.530453055433814
3007514,AJ,27,110034,233,233,131,B,ADLD,313001,2018-02-09,2018-02-07,2018-03-22,4388,2018-03-26,16.970779662972387
2889149,AA,8,700064,233,233,228,A,ADLD,700073,2017-08-10,2017-03-31,2018-02-20,4506,2018-03-05,12.722059691077414
2875961,AJ,2,110018,233,233,228,B,ADLD,131001,2018-01-31,2017-12-13,2018-02-16,4388,2018-02-17,15.101646989322255
